Record_ID,Year,Month,Day,Decimal_latitude,Decimal_longitude,Country,Study_area,Location,Depth,Replicate,Data provider,Project,Coris_julis,Epinephelus_marginatus,Fistularia_commersonii,Serranus_cabrilla,Sparisoma_cretense,Siganus_luridus,Siganus_rivulatus,Sarpa_salpa,Serranus_scriba,Thalassoma_pavo,Pterois_miles,Stephanolopis_diaspros,Parupeneus_forskali,Pempheris_rhomboidea,Torquigener_flavimaculosus
1611,2017,7,16,36.0531,14.188566,MT,Malta,Dwejra,11_20,2,University of Malta,CIESM Tropical signals,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0
1612,2017,7,16,36.0531,14.188566,MT,Malta,Dwejra,11_20,3,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1613,2017,7,16,36.0531,14.188566,MT,Malta,Dwejra,11_20,4,University of Malta,CIESM Tropical signals,3,0,0,0,1,0,0,0,2,3,0,0,0,0,0
1614,2017,7,16,36.0531,14.188566,MT,Malta,Dwejra,21_30,1,University of Malta,CIESM Tropical signals,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0
1615,2017,7,16,36.0531,14.188566,MT,Malta,Dwejra,21_30,2,University of Malta,CIESM Tropical signals,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1616,2017,7,16,36.0531,14.188566,MT,Malta,Dwejra,21_30,3,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1617,2017,7,16,36.0531,14.188566,MT,Malta,Dwejra,21_30,4,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1618,2017,7,16,36.0531,14.188566,MT,Malta,Dwejra,5_10,1,University of Malta,CIESM Tropical signals,2,0,0,1,5,0,0,6,2,0,0,0,0,0,0
1619,2017,7,16,36.0531,14.188566,MT,Malta,Dwejra,5_10,2,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0
1620,2017,7,16,36.0531,14.188566,MT,Malta,Dwejra,5_10,3,University of Malta,CIESM Tropical signals,2,0,0,0,2,0,0,0,2,5,0,0,0,0,0
1621,2017,7,16,36.0531,14.188566,MT,Malta,Dwejra,5_10,4,University of Malta,CIESM Tropical signals,2,0,0,0,5,0,0,0,3,1,0,0,0,0,0
1622,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,1_3,1,University of Malta,CIESM Tropical signals,5,0,0,0,15,0,0,0,4,5,0,0,0,0,0
1623,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,1_3,2,University of Malta,CIESM Tropical signals,8,0,0,0,8,0,0,6,4,6,0,0,0,0,0
1624,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,1_3,3,University of Malta,CIESM Tropical signals,4,0,0,0,4,0,0,8,2,5,0,0,0,0,0
1625,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,1_3,4,University of Malta,CIESM Tropical signals,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0
1626,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,11_20,1,University of Malta,CIESM Tropical signals,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0
1627,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,11_20,2,University of Malta,CIESM Tropical signals,2,0,0,0,2,0,0,0,6,4,0,0,0,0,0
1628,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,11_20,3,University of Malta,CIESM Tropical signals,2,0,0,0,4,1,0,20,0,0,0,0,0,0,0
1629,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,11_20,4,University of Malta,CIESM Tropical signals,4,0,0,0,5,0,0,125,5,1,0,0,0,0,0
1630,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,21_30,1,University of Malta,CIESM Tropical signals,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1631,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,21_30,2,University of Malta,CIESM Tropical signals,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1632,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,21_30,3,University of Malta,CIESM Tropical signals,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0
1633,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,21_30,4,University of Malta,CIESM Tropical signals,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0
1634,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,5_10,1,University of Malta,CIESM Tropical signals,14,0,0,0,6,0,0,0,7,5,0,0,0,0,0
1635,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,5_10,2,University of Malta,CIESM Tropical signals,2,0,0,0,8,0,0,0,4,0,0,0,0,0,0
1636,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,5_10,3,University of Malta,CIESM Tropical signals,3,0,0,0,4,0,0,0,5,0,0,0,0,0,0
1637,2017,7,4,35.923983,14.3366,MT,Malta,Gnejna,5_10,4,University of Malta,CIESM Tropical signals,2,0,0,0,6,0,0,0,3,1,0,0,0,0,0
1638,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,1_3,1,University of Malta,CIESM Tropical signals,7,0,0,0,3,0,0,1,2,8,0,0,0,0,0
1639,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,1_3,2,University of Malta,CIESM Tropical signals,3,1,0,0,25,0,0,15,0,2,0,0,0,0,0
1640,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,1_3,3,University of Malta,CIESM Tropical signals,6,1,0,0,5,0,0,0,3,3,0,0,0,0,0
1641,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,1_3,4,University of Malta,CIESM Tropical signals,0,0,0,0,1,0,0,6,4,10,0,0,0,0,0
1642,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,11_20,1,University of Malta,CIESM Tropical signals,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1643,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,11_20,2,University of Malta,CIESM Tropical signals,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1644,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,11_20,3,University of Malta,CIESM Tropical signals,0,0,0,0,5,0,0,5,3,1,0,0,0,0,0
1645,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,11_20,4,University of Malta,CIESM Tropical signals,1,0,0,0,2,0,0,1,2,0,0,0,0,0,0
1646,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,21_30,1,University of Malta,CIESM Tropical signals,6,0,0,4,5,0,0,0,2,0,0,0,0,0,0
1647,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,21_30,2,University of Malta,CIESM Tropical signals,7,0,0,4,2,0,0,0,3,0,0,0,0,0,0
1648,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,21_30,3,University of Malta,CIESM Tropical signals,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0
1649,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,21_30,4,University of Malta,CIESM Tropical signals,7,0,0,0,12,0,0,0,0,2,0,0,0,0,0
1650,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,5_10,1,University of Malta,CIESM Tropical signals,4,0,0,0,3,0,0,0,1,4,0,0,0,0,0
1651,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,5_10,2,University of Malta,CIESM Tropical signals,6,0,0,0,5,0,0,1,2,5,0,0,0,0,0
1652,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,5_10,3,University of Malta,CIESM Tropical signals,1,0,0,0,5,0,0,0,3,2,0,0,0,0,0
1653,2017,8,5,35.9887,14.327666,MT,Malta,Cirkewa,5_10,4,University of Malta,CIESM Tropical signals,0,0,0,0,6,0,0,0,2,2,0,0,0,0,0
1654,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,1_3,1,University of Malta,CIESM Tropical signals,0,0,0,0,3,0,0,0,1,3,0,0,0,0,0
1655,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,1_3,2,University of Malta,CIESM Tropical signals,3,0,0,0,2,0,0,0,0,5,0,0,0,0,0
1656,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,1_3,3,University of Malta,CIESM Tropical signals,2,0,0,1,8,0,0,0,0,5,0,0,0,0,0
1657,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,1_3,4,University of Malta,CIESM Tropical signals,0,2,0,0,13,0,0,0,0,1,0,0,0,0,0
1658,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,11_20,1,University of Malta,CIESM Tropical signals,4,0,0,1,2,0,0,0,4,0,0,0,0,0,0
1659,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,11_20,2,University of Malta,CIESM Tropical signals,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0
1660,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,11_20,3,University of Malta,CIESM Tropical signals,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1661,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,11_20,4,University of Malta,CIESM Tropical signals,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0
1662,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,21_30,1,University of Malta,CIESM Tropical signals,3,0,0,0,2,0,0,0,1,2,0,0,0,0,0
1663,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,21_30,2,University of Malta,CIESM Tropical signals,8,1,0,1,0,0,0,0,0,2,0,0,0,0,0
1664,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,21_30,3,University of Malta,CIESM Tropical signals,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0
1665,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,21_30,4,University of Malta,CIESM Tropical signals,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,5_10,1,University of Malta,CIESM Tropical signals,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0
1667,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,5_10,2,University of Malta,CIESM Tropical signals,5,0,0,1,0,0,0,0,3,8,0,0,0,0,0
1668,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,5_10,3,University of Malta,CIESM Tropical signals,2,0,0,0,0,0,0,0,3,11,0,0,0,0,0
1669,2017,8,4,36.0531,14.188566,MT,Malta,Dwejra,5_10,4,University of Malta,CIESM Tropical signals,3,0,0,0,6,0,0,0,2,2,0,0,0,0,0
1670,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,1_3,1,University of Malta,CIESM Tropical signals,6,0,0,0,8,0,0,5,1,4,0,0,0,0,0
1671,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,1_3,2,University of Malta,CIESM Tropical signals,3,0,0,0,38,2,0,0,2,0,0,0,0,0,0
1672,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,1_3,3,University of Malta,CIESM Tropical signals,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1673,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,1_3,4,University of Malta,CIESM Tropical signals,4,0,0,0,8,0,0,26,5,3,0,0,0,0,0
1674,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,11_20,1,University of Malta,CIESM Tropical signals,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0
1675,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,11_20,2,University of Malta,CIESM Tropical signals,5,0,0,0,4,0,0,0,4,0,0,0,0,0,0
1676,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,11_20,3,University of Malta,CIESM Tropical signals,6,0,0,0,4,0,0,0,0,2,0,0,0,0,0
1677,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,11_20,4,University of Malta,CIESM Tropical signals,1,0,0,0,3,0,0,0,7,0,0,0,0,0,0
1678,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,21_30,1,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1679,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,21_30,2,University of Malta,CIESM Tropical signals,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1680,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,21_30,3,University of Malta,CIESM Tropical signals,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1681,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,21_30,4,University of Malta,CIESM Tropical signals,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0
1682,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,5_10,1,University of Malta,CIESM Tropical signals,5,0,0,0,45,0,0,0,3,2,0,0,0,0,0
1683,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,5_10,2,University of Malta,CIESM Tropical signals,4,0,0,0,15,0,0,0,1,1,0,0,0,0,0
1684,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,5_10,3,University of Malta,CIESM Tropical signals,1,0,0,10,15,0,0,0,5,0,0,0,0,0,0
1685,2017,8,6,35.923983,14.3366,MT,Malta,Gnejna,5_10,4,University of Malta,CIESM Tropical signals,2,0,0,50,3,0,0,0,4,0,0,0,0,0,0
1686,2017,9,22,42.344682,3.202059,ES,Cap de Creus,Les Clisques,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,15,0,0,2,0,0,0,18,0,0,0,0,0,0,0
1687,2017,9,22,42.344682,3.202059,ES,Cap de Creus,Les Clisques,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,20,0,0,2,0,0,0,27,0,0,0,0,0,0,0
1688,2017,9,22,42.344682,3.202059,ES,Cap de Creus,Les Clisques,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,12,0,0,3,0,0,0,75,0,0,0,0,0,0,0
1689,2017,9,22,42.344682,3.202059,ES,Cap de Creus,Les Clisques,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,16,0,0,0,0,0,0,40,0,0,0,0,0,0,0
1690,2017,9,22,42.350778,3.18471,ES,Cap de Creus,Sarnella,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,8,0,0,0,0,0,0,20,0,0,0,0,0,0,0
1691,2017,9,22,42.350778,3.18471,ES,Cap de Creus,Sarnella,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,15,0,0,1,0,0,0,2,0,0,0,0,0,0,0
1692,2017,9,22,42.350778,3.18471,ES,Cap de Creus,Sarnella,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,7,0,0,0,0,0,0,33,0,0,0,0,0,0,0
1693,2017,9,22,42.350778,3.18471,ES,Cap de Creus,Sarnella,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,4,0,0,2,0,0,0,27,0,0,0,0,0,0,0
1694,2017,9,22,42.345486,3.20917,ES,Cap de Creus,Tamariua,1_3,1,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0
1695,2017,9,22,42.345486,3.20917,ES,Cap de Creus,Tamariua,1_3,2,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1696,2017,9,22,42.345486,3.20917,ES,Cap de Creus,Tamariua,1_3,3,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,24,0,0,1,0,0,0,11,0,0,0,0,0,0,0
1697,2017,9,22,42.345486,3.20917,ES,Cap de Creus,Tamariua,1_3,4,Institut de Ci?øncies del Mar?«ÙConsell Superior d'Investigacions Cient?°fiques (CSIC),MPA Adapt,21,0,0,3,0,0,0,19,0,0,0,0,0,0,0
1698,2017,9,6,38.166483,-0.487267,ES,Tabarka,Cantera,1_3,1,Universidad de Alicante,CIESM Tropical signals,1,0,0,0,0,0,0,150,1,11,0,0,0,0,0
1699,2017,9,6,38.166483,-0.487267,ES,Tabarka,Cantera,1_3,2,Universidad de Alicante,CIESM Tropical signals,4,0,0,0,0,0,0,100,2,6,0,0,0,0,0
1700,2017,9,6,38.166483,-0.487267,ES,Tabarka,Cantera,1_3,3,Universidad de Alicante,CIESM Tropical signals,3,0,0,0,0,0,0,30,2,5,0,0,0,0,0
1701,2017,9,6,38.166483,-0.487267,ES,Tabarka,Cantera,1_3,4,Universidad de Alicante,CIESM Tropical signals,2,0,0,0,0,0,0,25,0,0,0,0,0,0,0
1702,2017,9,21,38.166133,-0.475566,ES,Tabarka,Puerto,1_3,1,Universidad de Alicante,CIESM Tropical signals,2,1,0,0,0,0,0,100,0,2,0,0,0,0,0
1703,2017,9,21,38.166133,-0.475566,ES,Tabarka,Puerto,1_3,2,Universidad de Alicante,CIESM Tropical signals,3,0,0,0,0,0,0,80,1,3,0,0,0,0,0
1704,2017,9,21,38.166133,-0.475566,ES,Tabarka,Puerto,1_3,3,Universidad de Alicante,CIESM Tropical signals,5,0,0,0,0,0,0,120,3,2,0,0,0,0,0
1705,2017,9,21,38.166133,-0.475566,ES,Tabarka,Puerto,1_3,4,Universidad de Alicante,CIESM Tropical signals,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1706,2017,9,21,38.163883,-0.4653,ES,Tabarka,Punta Falc??,1_3,1,Universidad de Alicante,CIESM Tropical signals,1,0,0,0,0,0,0,30,4,8,0,0,0,0,0
1707,2017,9,21,38.163883,-0.4653,ES,Tabarka,Punta Falc??,1_3,2,Universidad de Alicante,CIESM Tropical signals,1,0,0,0,0,0,0,35,1,7,0,0,0,0,0
1708,2017,9,21,38.163883,-0.4653,ES,Tabarka,Punta Falc??,1_3,3,Universidad de Alicante,CIESM Tropical signals,3,0,0,0,0,0,0,90,2,3,0,0,0,0,0
1709,2017,9,21,38.163883,-0.4653,ES,Tabarka,Punta Falc??,1_3,4,Universidad de Alicante,CIESM Tropical signals,1,0,0,0,0,0,0,27,7,7,0,0,0,0,0
1710,2017,9,NA,35.86413,12.882499,IT,Linosa,Faraglioni di Linosa,1_3,5,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,7,0,0,0,15,0,0,16,0,42,0,0,0,0,0
1711,2017,9,NA,35.86413,12.882499,IT,Linosa,Faraglioni di Linosa,1_3,6,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,4,0,0,0,9,0,0,23,0,44,0,0,0,0,0
1712,2017,9,NA,35.86413,12.882499,IT,Linosa,Faraglioni di Linosa,1_3,7,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,0,0,0,1,13,0,0,4,0,29,0,0,0,0,0
1713,2017,9,NA,35.86413,12.882499,IT,Linosa,Faraglioni di Linosa,1_3,8,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,1,0,0,0,1,0,0,30,1,44,0,0,0,0,0
1714,2017,9,NA,35.87511,12.864366,IT,Linosa,Mannarazza,1_3,1,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,0,0,0,0,8,0,0,6,0,16,0,0,0,0,0
1715,2017,9,NA,35.87511,12.864366,IT,Linosa,Mannarazza,1_3,2,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,2,0,0,0,10,1,0,4,1,26,0,0,0,0,0
1716,2017,9,NA,35.87511,12.864366,IT,Linosa,Mannarazza,1_3,3,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,2,0,0,0,17,0,0,1,0,33,0,0,0,0,0
1717,2017,9,NA,35.87511,12.864366,IT,Linosa,Mannarazza,1_3,4,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,0,1,0,0,5,0,0,44,1,45,0,0,0,0,0
1718,2017,9,NA,35.862072,12.8529,IT,Linosa,Pozzolana,1_3,1,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,1,1,0,0,5,0,0,27,0,32,0,0,0,0,0
1719,2017,9,NA,35.862072,12.8529,IT,Linosa,Pozzolana,1_3,2,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,0,0,0,0,24,0,0,13,2,21,0,0,0,0,0
1720,2017,9,NA,35.862072,12.8529,IT,Linosa,Pozzolana,1_3,3,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,0,0,0,0,15,1,0,29,0,15,0,0,0,0,0
1721,2017,9,NA,35.862072,12.8529,IT,Linosa,Pozzolana,1_3,4,"National Research Council, Institute of Biological Resources and Marine Biotechnologies (CNR-IRBIM)",MPA Adapt,3,0,0,0,12,0,0,52,1,43,0,0,0,0,0
1722,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,1_3,1,University of Malta,CIESM Tropical signals,6,0,0,0,2,0,0,1,0,9,0,0,0,0,0
1723,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,1_3,2,University of Malta,CIESM Tropical signals,1,1,0,0,4,0,0,16,3,2,0,0,0,0,0
1724,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,1_3,3,University of Malta,CIESM Tropical signals,3,1,0,0,2,0,0,1,3,7,0,0,0,0,0
1725,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,1_3,4,University of Malta,CIESM Tropical signals,4,2,0,0,4,0,0,3,5,10,0,0,0,0,0
1726,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,11_20,1,University of Malta,CIESM Tropical signals,2,0,0,0,2,0,0,0,0,5,0,0,0,0,0
1727,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,11_20,2,University of Malta,CIESM Tropical signals,3,0,0,1,2,0,0,0,1,1,0,0,0,0,0
1728,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,11_20,3,University of Malta,CIESM Tropical signals,1,0,0,0,7,0,0,0,5,4,0,0,0,0,0
1729,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,11_20,4,University of Malta,CIESM Tropical signals,0,0,0,0,2,0,0,0,5,3,0,0,0,0,0
1730,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,21_30,1,University of Malta,CIESM Tropical signals,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1731,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,21_30,2,University of Malta,CIESM Tropical signals,1,0,0,3,0,0,0,15,1,1,0,0,0,0,0
1732,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,21_30,3,University of Malta,CIESM Tropical signals,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0
1733,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,21_30,4,University of Malta,CIESM Tropical signals,8,0,0,3,2,0,0,0,0,0,0,0,0,0,0
1734,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,5_10,1,University of Malta,CIESM Tropical signals,2,0,0,0,1,3,0,0,5,4,0,0,0,0,0
1735,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,5_10,2,University of Malta,CIESM Tropical signals,1,0,0,0,2,0,0,0,2,4,0,0,0,0,0
1736,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,5_10,3,University of Malta,CIESM Tropical signals,1,1,0,0,2,0,0,2,4,2,0,0,0,0,0
1737,2017,9,18,35.9887,14.327666,MT,Malta,Cirkewa,5_10,4,University of Malta,CIESM Tropical signals,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0
1738,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,1_3,1,University of Malta,CIESM Tropical signals,0,0,0,0,24,0,0,50,2,20,0,0,0,0,0
1739,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,1_3,2,University of Malta,CIESM Tropical signals,1,0,0,0,10,0,0,1,1,5,0,0,0,0,0
1740,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,1_3,3,University of Malta,CIESM Tropical signals,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0
1741,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,1_3,4,University of Malta,CIESM Tropical signals,0,0,0,0,15,0,0,0,1,4,0,0,0,0,0
1742,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,11_20,1,University of Malta,CIESM Tropical signals,8,0,0,0,6,0,0,0,3,0,0,0,0,0,0
1743,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,11_20,2,University of Malta,CIESM Tropical signals,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1744,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,11_20,3,University of Malta,CIESM Tropical signals,5,1,0,0,2,0,0,0,3,2,0,0,0,0,0
1745,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,11_20,4,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0
1746,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,21_30,1,University of Malta,CIESM Tropical signals,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0
1747,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,21_30,2,University of Malta,CIESM Tropical signals,5,3,0,0,3,0,0,0,4,0,0,0,0,0,0
1748,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,21_30,3,University of Malta,CIESM Tropical signals,1,0,0,0,6,0,0,0,3,0,0,0,0,0,0
1749,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,21_30,4,University of Malta,CIESM Tropical signals,8,0,0,0,8,0,0,0,5,0,0,0,0,0,0
1750,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,5_10,1,University of Malta,CIESM Tropical signals,8,0,0,0,6,0,0,0,3,0,0,0,0,0,0
1751,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,5_10,2,University of Malta,CIESM Tropical signals,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1752,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,5_10,3,University of Malta,CIESM Tropical signals,5,1,0,0,2,0,0,0,3,2,0,0,0,0,0
1753,2017,9,16,36.0531,14.188566,MT,Malta,Dwejra,5_10,4,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,0,5,3,0,0,0,0,0
1754,2017,9,22,35.923983,14.3366,MT,Malta,Gnejna,1_3,1,University of Malta,CIESM Tropical signals,14,0,0,0,10,0,0,0,1,5,0,0,0,0,0
1755,2017,9,22,35.923983,14.3366,MT,Malta,Gnejna,1_3,2,University of Malta,CIESM Tropical signals,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1756,2017,9,22,35.923983,14.3366,MT,Malta,Gnejna,1_3,3,University of Malta,CIESM Tropical signals,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1757,2017,9,22,35.923983,14.3366,MT,Malta,Gnejna,1_3,4,University of Malta,CIESM Tropical signals,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
